id,item_id,dept_id,cat_id,store_id,state_id,d,sales,date,wm_yr_wk,wday,month,event_name_1,snap_CA,snap_TX,snap_WI,sell_price,is_event,is_snap,lag_7,lag_28,rolling_7
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_637,0,2012-10-26,11239,7,10,EidAlAdha,0,0,0,7.18,1,0,0.0,0.0,0.7142857142857143
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_642,1,2012-10-31,11240,5,10,Halloween,0,0,0,7.18,1,0,0.0,0.0,0.2857142857142857
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_653,1,2012-11-11,11242,2,11,VeteransDay,0,1,1,7.18,1,0,1.0,0.0,0.5714285714285714
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_664,0,2012-11-22,11243,6,11,Thanksgiving,0,0,0,7.18,1,0,0.0,0.0,1.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_688,0,2012-12-16,11247,2,12,Chanukah End,0,0,0,7.98,1,0,0.0,1.0,0.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_697,0,2012-12-25,11248,4,12,Christmas,0,0,0,7.98,1,0,0.0,0.0,1.1428571428571428
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_704,0,2013-01-01,11249,4,1,NewYear,1,1,0,7.98,1,1,0.0,0.0,0.8571428571428571
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_710,0,2013-01-07,11250,3,1,OrthodoxChristmas,1,1,0,7.98,1,1,0.0,0.0,0.14285714285714285
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_724,2,2013-01-21,11252,3,1,MartinLutherKingDay,0,0,0,7.98,1,0,0.0,1.0,0.7142857142857143
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_737,1,2013-02-03,11302,2,2,SuperBowl,1,1,1,7.98,1,1,1.0,1.0,0.8571428571428571
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_747,0,2013-02-13,11303,5,2,LentStart,0,1,0,7.98,1,0,2.0,1.0,0.7142857142857143
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_748,0,2013-02-14,11303,6,2,ValentinesDay,0,0,1,7.98,1,0,0.0,0.0,0.42857142857142855
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_752,0,2013-02-18,11304,3,2,PresidentsDay,0,0,0,7.98,1,0,0.0,2.0,0.2857142857142857
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_754,1,2013-02-20,11304,5,2,LentWeek2,0,0,0,7.98,1,0,0.0,0.0,0.42857142857142855
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_758,1,2013-02-24,11305,2,2,Purim End,0,0,0,7.98,1,0,1.0,1.0,1.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_779,0,2013-03-17,11308,2,3,StPatricksDay,0,0,0,7.98,1,0,0.0,1.0,0.42857142857142855
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_793,0,2013-03-31,11310,2,3,Easter,0,0,0,7.98,1,0,0.0,1.0,0.7142857142857143
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_795,0,2013-04-02,11310,4,4,Pesach End,1,0,1,7.98,1,1,0.0,2.0,0.7142857142857143
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_828,0,2013-05-05,11315,2,5,OrthodoxEaster,1,1,1,7.98,1,1,2.0,1.0,0.5714285714285714
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_835,0,2013-05-12,11316,2,5,Mother's day,0,1,1,7.98,1,0,0.0,0.0,1.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_850,0,2013-05-27,11318,3,5,MemorialDay,0,0,0,7.98,1,0,2.0,0.0,0.8571428571428571
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_860,0,2013-06-06,11319,6,6,NBAFinalsStart,1,1,1,7.98,1,1,0.0,2.0,0.8571428571428571
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_870,1,2013-06-16,11321,2,6,Father's day,0,0,0,7.98,1,0,1.0,1.0,1.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_874,0,2013-06-20,11321,6,6,NBAFinalsEnd,0,0,0,7.98,1,0,0.0,0.0,0.14285714285714285
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_888,0,2013-07-04,11323,6,7,IndependenceDay,1,0,0,7.98,1,1,0.0,0.0,1.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_893,0,2013-07-09,11324,4,7,Ramadan starts,1,1,1,7.98,1,1,2.0,4.0,0.8571428571428571
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_923,2,2013-08-08,11328,6,8,Eid al-Fitr,1,0,1,7.98,1,1,3.0,2.0,1.1428571428571428
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_948,0,2013-09-02,11332,3,9,LaborDay,1,0,1,7.98,1,1,0.0,1.0,0.8571428571428571
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_990,1,2013-10-14,11338,3,10,ColumbusDay,0,0,1,7.98,1,0,1.0,0.0,0.8571428571428571
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_991,2,2013-10-15,11338,4,10,EidAlAdha,0,1,1,7.98,1,0,1.0,0.0,0.8571428571428571
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1007,1,2013-10-31,11340,6,10,Halloween,0,0,0,7.98,1,0,0.0,0.0,0.2857142857142857
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1018,3,2013-11-11,11342,3,11,VeteransDay,0,1,1,7.98,1,0,0.0,1.0,0.5714285714285714
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1035,0,2013-11-28,11344,6,11,Thanksgiving,0,0,0,7.98,1,0,0.0,1.0,1.1428571428571428
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1042,1,2013-12-05,11345,6,12,Chanukah End,1,1,1,7.98,1,1,0.0,1.0,1.1428571428571428
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1062,0,2013-12-25,11348,5,12,Christmas,0,0,0,7.98,1,0,1.0,1.0,1.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1069,0,2014-01-01,11349,5,1,NewYear,1,1,0,7.98,1,1,0.0,2.0,0.5714285714285714
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1075,0,2014-01-07,11350,4,1,OrthodoxChristmas,1,1,0,7.98,1,1,1.0,2.0,1.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1088,0,2014-01-20,11352,3,1,MartinLutherKingDay,0,0,0,7.98,1,0,2.0,0.0,0.2857142857142857
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1101,0,2014-02-02,11401,2,2,SuperBowl,1,0,1,7.98,1,1,0.0,1.0,0.14285714285714285
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1113,1,2014-02-14,11402,7,2,ValentinesDay,0,0,1,7.98,1,0,2.0,0.0,0.5714285714285714
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1116,0,2014-02-17,11403,3,2,PresidentsDay,0,0,0,7.98,1,0,0.0,0.0,0.42857142857142855
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1132,0,2014-03-05,11405,5,3,LentStart,1,1,1,7.98,1,1,1.0,2.0,0.2857142857142857
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1139,0,2014-03-12,11406,5,3,LentWeek2,0,1,1,7.98,1,0,0.0,0.0,0.8571428571428571
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1143,1,2014-03-16,11407,2,3,Purim End,0,0,0,7.98,1,0,0.0,1.0,0.8571428571428571
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1144,0,2014-03-17,11407,3,3,StPatricksDay,0,0,0,7.98,1,0,2.0,0.0,1.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1178,1,2014-04-20,11412,2,4,Easter,0,0,0,7.98,1,0,0.0,0.0,0.2857142857142857
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1180,1,2014-04-22,11412,4,4,Pesach End,0,0,0,7.98,1,0,0.0,0.0,0.7142857142857143
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1193,1,2014-05-05,11414,3,5,Cinco De Mayo,1,1,1,7.98,1,1,0.0,0.0,0.42857142857142855
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1199,1,2014-05-11,11415,2,5,Mother's day,0,1,1,7.98,1,0,0.0,0.0,0.7142857142857143
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1214,1,2014-05-26,11417,3,5,MemorialDay,0,0,0,7.98,1,0,0.0,0.0,1.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1224,0,2014-06-05,11418,6,6,NBAFinalsStart,1,1,1,7.98,1,1,0.0,0.0,1.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1234,1,2014-06-15,11420,2,6,NBAFinalsEnd,0,1,1,7.98,1,0,0.0,3.0,0.14285714285714285
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1248,1,2014-06-29,11422,2,6,Ramadan starts,0,0,0,7.98,1,0,0.0,1.0,0.5714285714285714
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1253,1,2014-07-04,11422,7,7,IndependenceDay,1,0,0,7.98,1,1,1.0,0.0,0.7142857142857143
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1278,0,2014-07-29,11426,4,7,Eid al-Fitr,0,0,0,7.98,1,0,0.0,1.0,0.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1312,0,2014-09-01,11431,3,9,LaborDay,1,1,0,7.98,1,1,0.0,0.0,0.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1345,0,2014-10-04,11436,1,10,EidAlAdha,1,0,0,7.98,1,1,0.0,0.0,0.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1354,0,2014-10-13,11437,3,10,ColumbusDay,0,1,0,7.98,1,0,0.0,0.0,0.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1372,0,2014-10-31,11439,7,10,Halloween,0,0,0,7.98,1,0,0.0,0.0,0.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1383,0,2014-11-11,11441,4,11,VeteransDay,0,1,1,7.98,1,0,0.0,0.0,0.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1399,0,2014-11-27,11443,6,11,Thanksgiving,0,0,0,7.98,1,0,0.0,0.0,0.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1426,0,2014-12-24,11447,5,12,Chanukah End,0,0,0,7.98,1,0,0.0,0.0,0.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1427,0,2014-12-25,11447,6,12,Christmas,0,0,0,7.98,1,0,0.0,0.0,0.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1434,0,2015-01-01,11448,6,1,NewYear,1,1,0,7.98,1,1,0.0,0.0,0.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1440,0,2015-01-07,11449,5,1,OrthodoxChristmas,1,1,0,7.98,1,1,0.0,0.0,0.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1452,0,2015-01-19,11451,3,1,MartinLutherKingDay,0,0,0,7.98,1,0,0.0,0.0,0.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1465,0,2015-02-01,11501,2,2,SuperBowl,1,1,0,7.98,1,1,0.0,0.0,0.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1478,0,2015-02-14,11503,1,2,ValentinesDay,0,0,1,7.98,1,0,0.0,0.0,0.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1480,0,2015-02-16,11503,3,2,PresidentsDay,0,0,0,7.98,1,0,0.0,0.0,0.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1482,0,2015-02-18,11503,5,2,LentStart,0,0,0,7.98,1,0,0.0,0.0,0.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1489,0,2015-02-25,11504,5,2,LentWeek2,0,0,0,7.98,1,0,0.0,0.0,0.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1497,0,2015-03-05,11505,6,3,Purim End,1,1,1,7.98,1,1,0.0,0.0,0.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1509,0,2015-03-17,11507,4,3,StPatricksDay,0,0,0,7.98,1,0,0.0,0.0,0.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1528,0,2015-04-05,11510,2,4,Easter,1,1,1,7.98,1,1,0.0,0.0,0.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1534,0,2015-04-11,11511,1,4,Pesach End,0,1,1,7.98,1,0,0.0,0.0,0.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1535,0,2015-04-12,11511,2,4,OrthodoxEaster,0,1,1,7.98,1,0,0.0,0.0,0.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1558,0,2015-05-05,11514,4,5,Cinco De Mayo,1,1,1,7.98,1,1,0.0,0.0,0.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1563,0,2015-05-10,11515,2,5,Mother's day,1,0,0,7.98,1,1,0.0,0.0,0.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1578,0,2015-05-25,11517,3,5,MemorialDay,0,0,0,7.98,1,0,0.0,0.0,0.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1588,0,2015-06-04,11518,6,6,NBAFinalsStart,1,0,0,7.98,1,1,0.0,0.0,0.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1600,0,2015-06-16,11520,4,6,NBAFinalsEnd,0,0,0,7.98,1,0,0.0,0.0,0.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1602,0,2015-06-18,11520,6,6,Ramadan starts,0,0,0,7.98,1,0,0.0,0.0,0.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1605,0,2015-06-21,11521,2,6,Father's day,0,0,0,7.98,1,0,0.0,0.0,0.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1618,0,2015-07-04,11523,1,7,IndependenceDay,1,0,0,7.98,1,1,0.0,0.0,0.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1632,1,2015-07-18,11525,1,7,Eid al-Fitr,0,0,0,7.98,1,0,2.0,0.0,0.5714285714285714
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1683,0,2015-09-07,11532,3,9,LaborDay,1,1,0,7.98,1,1,1.0,0.0,1.5714285714285714
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1700,0,2015-09-24,11534,6,9,EidAlAdha,0,0,0,7.98,1,0,1.0,2.0,1.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1718,0,2015-10-12,11537,3,10,ColumbusDay,0,1,1,7.98,1,0,0.0,0.0,0.42857142857142855
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1737,0,2015-10-31,11540,1,10,Halloween,0,0,0,7.98,1,0,1.0,1.0,1.1428571428571428
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1748,2,2015-11-11,11541,5,11,VeteransDay,0,1,1,7.98,1,0,1.0,1.0,1.5714285714285714
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1763,0,2015-11-26,11543,6,11,Thanksgiving,0,0,0,7.98,1,0,0.0,1.0,2.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1781,2,2015-12-14,11546,3,12,Chanukah End,0,0,1,7.98,1,0,0.0,1.0,0.42857142857142855
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1792,0,2015-12-25,11547,7,12,Christmas,0,0,0,7.98,1,0,0.0,2.0,0.7142857142857143
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1799,0,2016-01-01,11548,7,1,NewYear,1,1,0,7.98,1,1,0.0,1.0,0.8571428571428571
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1805,0,2016-01-07,11549,6,1,OrthodoxChristmas,1,1,0,7.98,1,1,1.0,0.0,0.7142857142857143
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1816,0,2016-01-18,11551,3,1,MartinLutherKingDay,0,0,0,7.98,1,0,0.0,1.0,0.5714285714285714
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1836,1,2016-02-07,11602,2,2,SuperBowl,1,1,0,7.98,1,1,0.0,1.0,1.1428571428571428
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1839,0,2016-02-10,11602,5,2,LentStart,1,0,0,7.98,1,1,2.0,0.0,0.8571428571428571
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1843,1,2016-02-14,11603,2,2,ValentinesDay,0,0,1,7.98,1,0,1.0,0.0,0.42857142857142855
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1844,0,2016-02-15,11603,3,2,PresidentsDay,0,1,1,7.98,1,0,0.0,0.0,0.42857142857142855
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1846,1,2016-02-17,11603,5,2,LentWeek2,0,0,0,7.98,1,0,0.0,2.0,0.42857142857142855
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1875,1,2016-03-17,11607,6,3,StPatricksDay,0,0,0,7.98,1,0,1.0,0.0,0.5714285714285714
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1882,0,2016-03-24,11608,6,3,Purim End,0,0,0,7.98,1,0,1.0,0.0,1.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1885,2,2016-03-27,11609,2,3,Easter,0,0,0,7.98,1,0,1.0,0.0,0.5714285714285714
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1919,2,2016-04-30,11614,1,4,Pesach End,0,0,0,7.98,1,0,1.0,0.0,0.8571428571428571
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1920,1,2016-05-01,11614,2,5,OrthodoxEaster,1,1,0,7.98,1,1,1.0,1.0,1.0
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1924,0,2016-05-05,11614,6,5,Cinco De Mayo,1,1,1,7.98,1,1,0.0,1.0,1.1428571428571428
HOBBIES_1_028_CA_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,CA_1,CA,d_1927,0,2016-05-08,11615,2,5,Mother's day,1,0,1,7.98,1,1,1.0,0.0,1.2857142857142858
HOBBIES_1_029_CA_1_evaluation,HOBBIES_1_029,HOBBIES_1,HOBBIES,CA_1,CA,d_40,0,2011-03-09,11106,5,3,LentStart,1,1,1,7.44,1,1,2.0,0.0,1.4285714285714286
HOBBIES_1_029_CA_1_evaluation,HOBBIES_1_029,HOBBIES_1,HOBBIES,CA_1,CA,d_47,1,2011-03-16,11107,5,3,LentWeek2,0,0,0,7.44,1,0,0.0,2.0,1.0
HOBBIES_1_029_CA_1_evaluation,HOBBIES_1_029,HOBBIES_1,HOBBIES,CA_1,CA,d_48,2,2011-03-17,11107,6,3,StPatricksDay,0,0,0,7.44,1,0,1.0,2.0,1.1428571428571428
HOBBIES_1_029_CA_1_evaluation,HOBBIES_1_029,HOBBIES_1,HOBBIES,CA_1,CA,d_51,1,2011-03-20,11108,2,3,Purim End,0,0,0,7.44,1,0,2.0,1.0,1.4285714285714286
HOBBIES_1_029_CA_1_evaluation,HOBBIES_1_029,HOBBIES_1,HOBBIES,CA_1,CA,d_86,2,2011-04-24,11113,2,4,OrthodoxEaster,0,0,0,7.44,1,0,1.0,2.0,1.1428571428571428
HOBBIES_1_029_CA_1_evaluation,HOBBIES_1_029,HOBBIES_1,HOBBIES,CA_1,CA,d_88,1,2011-04-26,11113,4,4,Pesach End,0,0,0,7.44,1,0,0.0,1.0,1.0
HOBBIES_1_029_CA_1_evaluation,HOBBIES_1_029,HOBBIES_1,HOBBIES,CA_1,CA,d_97,0,2011-05-05,11114,6,5,Cinco De Mayo,1,1,1,7.44,1,1,3.0,2.0,1.1428571428571428
HOBBIES_1_029_CA_1_evaluation,HOBBIES_1_029,HOBBIES_1,HOBBIES,CA_1,CA,d_100,0,2011-05-08,11115,2,5,Mother's day,1,0,1,7.44,1,1,2.0,2.0,1.1428571428571428
HOBBIES_1_029_CA_1_evaluation,HOBBIES_1_029,HOBBIES_1,HOBBIES,CA_1,CA,d_122,0,2011-05-30,11118,3,5,MemorialDay,0,0,0,7.44,1,0,0.0,2.0,0.2857142857142857
HOBBIES_1_029_CA_1_evaluation,HOBBIES_1_029,HOBBIES_1,HOBBIES,CA_1,CA,d_123,2,2011-05-31,11118,4,5,NBAFinalsStart,0,0,0,7.44,1,0,0.0,0.0,0.2857142857142857
HOBBIES_1_029_CA_1_evaluation,HOBBIES_1_029,HOBBIES_1,HOBBIES,CA_1,CA,d_135,1,2011-06-12,11120,2,6,NBAFinalsEnd,0,1,1,7.44,1,0,1.0,2.0,1.2857142857142858
HOBBIES_1_029_CA_1_evaluation,HOBBIES_1_029,HOBBIES_1,HOBBIES,CA_1,CA,d_142,2,2011-06-19,11121,2,6,Father's day,0,0,0,7.44,1,0,1.0,0.0,1.7142857142857142
HOBBIES_1_029_CA_1_evaluation,HOBBIES_1_029,HOBBIES_1,HOBBIES,CA_1,CA,d_157,0,2011-07-04,11123,3,7,IndependenceDay,1,0,0,7.44,1,1,0.0,5.0,1.7142857142857142
HOBBIES_1_029_CA_1_evaluation,HOBBIES_1_029,HOBBIES_1,HOBBIES,CA_1,CA,d_185,1,2011-08-01,11127,3,8,Ramadan starts,1,1,0,7.44,1,1,0.0,0.0,1.4285714285714286
